timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1777276839945,6947,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-283,text,false,,2228,0,391,391,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,6947
1777276838750,8143,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-238,text,false,,2228,0,391,391,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8143
1777276841375,5516,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-424,text,false,,2228,0,391,391,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,5516
1777276841574,5318,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-450,text,false,,2228,0,390,390,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,5318
1777276838607,8290,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-70,text,false,,2228,0,386,386,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8290
1777276838776,8123,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-107,text,false,,2228,0,386,386,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8123
1777276840645,6260,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-344,text,false,,2228,0,384,384,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,6260
1777276840579,6327,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-339,text,false,,2228,0,384,384,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,6327
1777276840058,6846,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-290,text,false,,2228,0,383,383,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,6846
1777276839715,7194,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-269,text,false,,2228,0,381,381,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,7194
1777276841319,5584,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-419,text,false,,2228,0,381,381,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,5584
1777276838662,8249,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-101,text,false,,2228,0,379,379,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8249
1777276838783,8126,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-140,text,false,,2228,0,379,379,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8126
1777276838511,8407,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-196,text,false,,2228,0,377,377,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8407
1777276838457,8460,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-215,text,false,,2228,0,377,377,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8460
1777276838524,8395,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-163,text,false,,2228,0,376,376,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8395
1777276838453,8459,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-218,text,false,,2228,0,378,378,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8459
1777276839717,7204,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-258,text,false,,2228,0,374,374,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,7204
1777276840083,6842,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-293,text,false,,2228,0,372,372,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,6842
1777276839048,7875,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-243,text,false,,2228,0,372,372,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,7875
1777276840802,6125,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-362,text,false,,2228,0,371,371,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,6125
1777276838735,8193,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-160,text,false,,2228,0,369,369,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8193
1777276838501,8428,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-230,text,false,,2228,0,369,369,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8428
1777276841278,5646,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-411,text,false,,2228,0,370,370,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,5646
1777276839883,7049,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-282,text,false,,2228,0,366,366,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,7049
1777276839221,7716,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-253,text,false,,2228,0,365,365,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,7715
1777276838578,8366,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-109,text,false,,2228,0,364,364,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8366
1777276838508,8438,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-30,text,false,,2228,0,363,363,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8437
1777276841559,5389,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-448,text,false,,2228,0,363,363,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,5389
1777276838601,8350,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-26,text,false,,2228,0,361,361,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8350
1777276840183,6770,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-305,text,false,,2228,0,361,361,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,6770
1777276840158,6796,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-302,text,false,,2228,0,361,361,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,6796
1777276841372,5585,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-425,text,false,,2228,0,358,358,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,5585
1777276838549,8409,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-133,text,false,,2228,0,358,358,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8409
1777276838650,8310,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-2,text,false,,2228,0,356,356,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8310
1777276838722,8239,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-4,text,false,,2228,0,356,356,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8239
1777276838594,8367,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-75,text,false,,2228,0,354,354,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8367
1777276838897,8067,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-222,text,false,,2228,0,353,353,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8067
1777276840446,6521,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-330,text,false,,2228,0,352,352,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,6521
1777276838609,8358,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-97,text,false,,2228,0,352,352,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8358
1777276841289,5682,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-415,text,false,,2228,0,351,351,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,5682
1777276838513,8459,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-201,text,false,,2228,0,349,349,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8459
1777276838794,8183,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-186,text,false,,2228,0,348,348,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8183
1777276840115,6864,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-296,text,false,,2228,0,347,347,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,6864
1777276838731,8250,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-126,text,false,,2228,0,346,346,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8250
1777276841950,5030,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-494,text,false,,2228,0,346,346,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,5030
1777276841627,5358,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-455,text,false,,2228,0,344,344,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,5358
1777276840828,6158,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-364,text,false,,2228,0,344,344,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,6158
1777276838895,8093,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-67,text,false,,2228,0,342,342,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8093
1777276838451,8539,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-223,text,false,,2228,0,341,341,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8539
1777276838718,8276,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-29,text,false,,2228,0,340,340,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8275
1777276840129,6866,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-300,text,false,,2228,0,340,340,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,6866
1777276841736,5261,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-482,text,false,,2228,0,340,340,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,5260
1777276841314,5686,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-417,text,false,,2228,0,339,339,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,5686
1777276838761,8240,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-169,text,false,,2228,0,336,336,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8240
1777276838517,8489,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-71,text,false,,2228,0,335,335,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8488
1777276838603,8401,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-185,text,false,,2228,0,335,335,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8401
1777276840722,6280,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-351,text,false,,2228,0,335,335,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,6280
1777276838560,8449,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-35,text,false,,2228,0,332,332,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8449
1777276838881,8126,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-221,text,false,,2228,0,332,332,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8126
1777276840152,6858,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-306,text,false,,2228,0,331,331,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,6858
1777276841125,5888,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-392,text,false,,2228,0,329,329,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,5888
1777276839152,7862,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-246,text,false,,2228,0,328,328,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,7862
1777276840967,6048,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-377,text,false,,2228,0,327,327,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,6048
1777276840780,6236,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-358,text,false,,2228,0,327,327,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,6236
1777276840105,6910,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-298,text,false,,2228,0,326,326,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,6910
1777276838793,8223,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-188,text,false,,2228,0,324,324,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8223
1777276840289,6727,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-323,text,false,,2228,0,324,324,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,6727
1777276838738,8274,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-108,text,false,,2228,0,324,324,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8274
1777276838477,8535,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-170,text,false,,2228,0,324,324,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8535
1777276838897,8123,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-95,text,false,,2228,0,323,323,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8123
1777276838599,8423,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-103,text,false,,2228,0,323,323,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8423
1777276838690,8333,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-166,text,false,,2228,0,321,321,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8333
1777276838657,8362,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-41,text,false,,2228,0,323,323,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8362
1777276840195,6838,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-309,text,false,,2228,0,316,316,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,6838
1777276841261,5775,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-408,text,false,,2228,0,315,315,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,5775
1777276838601,8438,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-51,text,false,,2228,0,314,314,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8438
1777276838649,8393,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-211,text,false,,2228,0,314,314,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8393
1777276838786,8254,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-146,text,false,,2228,0,314,314,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8254
1777276840860,6182,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-369,text,false,,2228,0,314,314,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,6182
1777276841023,6021,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-387,text,false,,2228,0,310,310,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,6021
1777276840560,6485,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-337,text,false,,2228,0,310,310,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,6485
1777276839742,7308,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-257,text,false,,2228,0,308,308,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,7308
1777276841654,5395,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-460,text,false,,2228,0,308,308,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,5394
1777276838631,8426,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-32,text,false,,2228,0,306,306,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8425
1777276838667,8389,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-83,text,false,,2228,0,306,306,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8389
1777276838705,8353,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-90,text,false,,2228,0,304,304,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8353
1777276838587,8475,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-198,text,false,,2228,0,303,303,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8475
1777276840908,6156,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-372,text,false,,2228,0,302,302,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,6156
1777276838515,8548,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-82,text,false,,2228,0,302,302,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8548
1777276838514,8548,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-105,text,false,,2228,0,302,302,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8548
1777276838547,8516,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-89,text,false,,2228,0,302,302,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8516
1777276840695,6375,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-348,text,false,,2228,0,298,298,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,6375
1777276838687,8384,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-154,text,false,,2228,0,297,297,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8384
1777276838563,8511,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-158,text,false,,2228,0,296,296,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8511
1777276841505,5569,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-438,text,false,,2228,0,296,296,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,5569
1777276841575,5501,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-451,text,false,,2228,0,295,295,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,5501
1777276839736,7342,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-266,text,false,,2228,0,295,295,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,7342
1777276839734,7349,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-267,text,false,,2228,0,294,294,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,7349
1777276839184,7901,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-249,text,false,,2228,0,293,293,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,7900
1777276838530,8553,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-147,text,false,,2228,0,293,293,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8553
1777276839746,7341,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-271,text,false,,2228,0,289,289,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,7341
1777276838884,8200,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-99,text,false,,2228,0,289,289,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8200
1777276840610,6479,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-342,text,false,,2228,0,288,288,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,6479
1777276841410,5677,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-430,text,false,,2228,0,288,288,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,5677
1777276841248,5843,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-406,text,false,,2228,0,285,285,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,5843
1777276838801,8291,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-119,text,false,,2228,0,285,285,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8291
1777276838648,8445,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-1,text,false,,2228,0,285,285,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8445
1777276838716,8378,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-96,text,false,,2228,0,282,282,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8378
1777276840229,6866,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-315,text,false,,2228,0,282,282,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,6866
1777276838733,8362,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-64,text,false,,2228,0,280,280,http://Result-Traffic-Cop-1338216547.eu-north-1.elb.amazonaws.com:8080/result/12345,0,0,8362
